id,eng_lemma,swe_lemma,status,pos,src
GF773,injection,injektion,gold,N,GF
GF774,input,indata,gold,N,GF
GF776,insertion,införande,gold,N,GF
GF777,inspection,granskning,gold,N,GF
GF778,instance,instans,gold,N,GF
GF779,institute,införa,gold,V,GF
GF780,institute,institut,gold,N,GF
GF782,instruction,instruktion,gold,N,GF
GF783,instrument,instrument,gold,N,GF
GF784,instrumentation,instrumentering,gold,N,GF
GF785,integer,heltal,gold,N,GF
GF786,integrate,integrera,gold,V,GF
GF789,integration,integration,gold,N,GF
GF790,integrity,integritet,gold,N,GF
GF791,intellectual,intellektuell,gold,A,GF
GF792,intelligence,intelligens,gold,N,GF
GF793,intelligent,intelligent,gold,A,GF
GF795,interaction,interaktion,gold,N,GF
GF796,interactive,interaktiv,gold,A,GF
GF797,interchange,växla,gold,V,GF
GF798,interchange,utbyte,gold,N,GF
GF799,interconnect,sammanlänka,gold,V,GF
GF800,interconnection,sammanlänkning,gold,N,GF
GF801,interdisciplinary,tvärvetenskaplig,gold,A,GF
GF804,interface,gränssnitt,gold,N,GF
GF805,interference,interferens,gold,N,GF
GF806,interior,inre,gold,A,GF
GF807,interior,inrede,gold,N,GF
GF808,interleave,interfoliera,gold,V,GF
GF809,intermediate,mellanliggande,gold,A,GF
GF810,internal,intern,gold,A,GF
GF811,international,internationell,gold,A,GF
GF812,internationalization,internationalisering,gold,N,GF
GF813,internationalize,internationalisera,gold,V,GF
GF815,interpret,interpretera,gold,V,GF
GF816,interpretation,tolkning,gold,N,GF
GF817,interrupt,avbryta,gold,V,GF
GF818,interruption,avbrott,gold,N,GF
GF819,interval,intervall,gold,N,GF
GF820,introduce,introducera,gold,V,GF
GF821,introduction,introduktion,gold,N,GF
GF822,intrusion,intrång,gold,N,GF
GF823,invariant,invariant,gold,A,GF
GF824,invocation,invokation,gold,N,GF
GF826,irregular,oregelbunden,gold,A,GF
GF827,issue,problem,gold,N,GF
GF828,iteration,iteration,gold,N,GF
GF829,iterative,iterativ,gold,A,GF
GF830,job,arbete,gold,N,GF
GF831,junction,förbindelse,gold,N,GF
GF832,kernel,kärna,gold,N,GF
GF834,keyboard,tangentbord,gold,N,GF
GF836,kilobit,kilobit,gold,N,GF
GF837,kilobyte,kilobyte,gold,N,GF
GF838,kilohertz,kilohertz,gold,N,GF
GF839,kind,sort,gold,N,GF
GF840,kit,verktyg,gold,N,GF
GF841,knowledge,kunskap,gold,N,GF
GF842,lab,labb,gold,N,GF
GF843,label,beteckna,gold,V,GF
GF844,label,etikett,gold,N,GF
GF847,language,språk,gold,N,GF
GF849,large,stor,gold,A,GF
GF850,laser,laser,gold,N,GF
GF851,law,lag,gold,N,GF
GF852,layer,lager,gold,N,GF
GF853,layout,layout,gold,N,GF
GF854,lazy,lat,gold,A,GF
GF855,learn,lära,gold,V,GF
GF857,learning,bildning,gold,N,GF
GF858,lecture,föreläsning,gold,N,GF
GF0,LED,lysdiod,gold,N,GF
GF859,letters,bokstäver,gold,N,GF
GF860,level,nivå,gold,N,GF
GF861,library,bibliotek,gold,N,GF
GF862,library,programbibliotek,gold,N,GF
GF863,licence,licens,gold,N,GF
GF864,license,licensiera,gold,V,GF
GF865,light,ljus,gold,N,GF
GF866,lightweight,lätt,gold,A,GF
GF867,limit,begränsa,gold,V,GF
GF868,limit,gräns,gold,N,GF
GF869,line,linje,gold,N,GF
GF870,linear,linjär,gold,A,GF
GF872,linguistics,språkvetenskap,gold,N,GF
GF873,link,knyta,gold,V,GF
GF874,link,länk,gold,N,GF
GF877,liquid,flytande,gold,A,GF
GF878,liquid,vätska,gold,N,GF
GF879,list,lista,gold,V,GF
GF880,list,lista,gold,N,GF
GF881,literature,litteratur,gold,N,GF
GF883,load,ladda,gold,V,GF
GF884,load,laddning,gold,N,GF
GF885,loader,lastare,gold,N,GF
GF886,loading,laddning,gold,N,GF
GF887,local,lokal,gold,A,GF
GF888,locality,lokalitet,gold,N,GF
